
ATNF Pulsar Catalogue
Catalogue Version: 2.4.0
#;Gl;Gb;RAJD;DECJD;
;(deg);(deg);(deg);(deg);
3362;44.695;-13.286;300.06250000;4.11666667;
3363;60.453;-4.037;300.00000000;22.21666667;
3364;66.549;-0.353;300.06878333;29.33540833;
3365;47.494;-12.201;300.46232900;7.02767917;
3366;77.620;6.143;300.41250000;42.15000000;
3367;78.277;6.643;300.29412722;42.96840495;
3368;37.635;-17.406;300.47212500;-3.82875000;
3369;55.998;-7.517;300.69904167;16.62130556;
3370;67.917;-0.187;300.74166667;30.58333333;
3371;69.261;0.879;300.51843645;32.28841961;
3372;76.611;5.288;300.68346020;40.84830733;
3373;66.812;-0.903;300.76330833;29.26693333;
3374;65.030;-2.527;301.24591667;26.89455556;
3375;69.011;0.021;301.21785974;31.61944754;
3376;71.425;1.571;301.19570833;34.48825000;
3377;69.298;0.091;301.32916667;31.90000000;
3378;69.347;0.076;301.37500000;31.93333333;
3379;71.274;1.239;301.43750000;34.18333333;
3380;72.581;2.180;301.32288750;35.79038889;
3381;72.706;2.139;301.44791667;35.87341667;
3382;41.331;-16.629;301.43229006;-0.33942877;
3383;43.395;-15.763;301.62105375;1.81497750;
3384;61.134;-5.415;301.65000000;22.06666667;
3385;68.667;-0.530;301.54583333;31.03416667;
3386;77.118;4.731;301.66290833;40.98152222;
3387;34.101;-20.304;301.56818750;-8.11726861;
3388;49.180;-12.787;301.80625000;8.15916667;
3389;50.169;-12.433;301.99209625;9.17025833;
3390;59.722;-6.407;301.75000000;20.35000000;
3391;65.713;-2.695;301.81595333;27.37997611;
3392;69.042;-0.535;301.78755000;31.34765000;
3393;64.055;-4.107;302.14784167;25.22510000;
3394;66.287;-2.596;302.07083333;27.91666667;
3395;69.478;-0.639;302.16661417;31.65760000;
3396;74.710;2.898;301.99458333;37.97027778;
3397;69.350;-0.976;302.41666667;31.36666667;
3398;71.103;0.124;302.45483333;33.43616667;
3399;67.210;-2.472;302.52111667;28.75810278;
3400;68.967;-1.326;302.51647583;30.85524778;
3401;69.847;-0.885;302.64583333;31.83333333;
3402;70.391;-0.495;302.61041667;32.50202778;
3403;29.446;-23.540;302.69133928;-13.39891535;
3404;68.468;-1.944;302.80000000;30.10000000;
3405;71.320;-0.049;302.77052500;33.52351111;
3406;22.410;-26.701;303.19416667;-20.49194444;
3407;69.485;-1.886;303.39272083;30.98074722;
3408;69.546;-1.943;303.48750000;31.00000000;
3409;75.930;2.476;303.29319583;38.76203056;
3410;36.171;-21.291;303.32396125;-6.81816389;
3411;52.125;-13.095;303.56250000;10.46666667;
3412;71.628;-0.679;303.60416667;33.43333333;
3413;50.126;-14.765;303.99831446;7.94334761;
3414;65.027;-5.261;303.80291667;25.40869444;
3415;67.033;-3.949;303.81250000;27.80000000;
3416;60.522;-8.675;304.23934788;19.79766339;
3417;74.944;1.114;304.03808333;37.18622222;
3418;48.621;-16.026;304.34460510;6.05154554;
3419;61.376;-8.271;304.37057500;20.72552778;
3420;67.729;-4.052;304.34707083;28.32062778;
3421;74.507;0.390;304.48266667;36.41886111;
3422;93.608;12.903;304.43566243;59.11304758;
3423;39.310;-20.831;304.25000000;-4.00000000;
3424;27.314;-26.220;304.44228250;-16.23764167;
3425;15.228;-29.909;304.25723872;-27.51382119;
3426;68.099;-3.983;304.51597208;28.66505889;
3427;72.791;-0.855;304.56250000;34.30000000;
3428;73.044;-0.841;304.72165000;34.51680833;
3429;39.229;-21.200;304.54334961;-4.23687179;
3430;64.746;-6.624;304.88312083;24.42091772;
3431;105.241;19.337;304.75000000;72.00000000;
3432;75.222;0.111;305.27275000;36.85133333;
3433;78.157;2.107;305.30416667;40.40000000;
3434;78.225;2.089;305.37495833;40.44586111;
3435;62.403;-8.976;305.60000000;21.18333333;
3436;66.097;-6.543;305.63856923;25.57846888;
3437;68.863;-4.671;305.65444625;28.90641778;
3438;76.888;0.960;305.59037083;38.70411667;
3439;76.906;1.015;305.54583333;38.75000000;
3440;87.862;8.380;305.70780417;51.91395361;
3441;52.593;-15.430;305.82514801;9.63247941;
3442;68.911;-4.811;305.81666667;28.86666667;
3443;86.863;7.544;305.92476143;50.62634931;
3444;84.710;6.017;306.00000000;48.00000000;
3445;47.131;-19.786;306.87861625;2.92721722;
3446;63.538;-9.587;306.81954167;21.76789722;
3447;83.358;4.394;306.81763750;45.96585556;
3448;108.368;20.313;306.84699906;75.04147435;
3449;73.361;-3.008;307.08275000;33.53454444;
3450;74.322;-2.489;307.25000000;34.61666667;
3451;76.898;-0.727;307.34946892;37.73560148;
3452;90.981;9.327;307.32041755;54.99265099;
3453;64.580;-9.833;307.66852513;22.47272933;
3454;76.123;-1.438;307.50108750;36.69087500;
3455;77.440;-0.513;307.53333333;38.30000000;
3456;77.686;-0.427;307.62916667;38.55000000;
3457;78.471;0.081;307.69583333;39.48333333;
3458;78.625;0.294;307.59166667;39.73333333;
3459;82.340;2.885;307.71395833;44.26058333;
3460;91.047;9.247;307.50000000;55.00000000;
3461;74.320;-2.999;307.75000000;34.31666667;
3462;51.525;-18.726;308.11274833;7.02806944;
3463;80.224;1.028;308.05466250;41.45675278;
3464;45.877;-22.196;308.37966667;0.70669444;
3465;60.857;-13.154;308.36463130;17.58290638;
3466;25.313;-31.049;308.48083333;-19.64972222;
3467;76.471;-2.178;308.50000000;36.53333333;
3468;70.413;-7.382;309.19317917;28.58623333;
3469;101.445;15.259;309.21800000;66.77241667;
3470;63.177;-12.672;309.31058333;19.71508333;
3471;76.746;-2.840;309.36433630;36.35669411;
3472;75.613;-3.927;309.58894241;34.79836607;
3473;75.730;-3.747;309.50000000;35.00000000;
3474;90.368;7.308;309.51319871;53.32022770;
3475;3.854;-36.741;309.72650000;-38.27100000;
3476;6.331;-36.517;309.81909974;-36.27144917;
3477;341.265;-37.145;309.89570042;-56.28590778;
3478;61.286;-14.852;310.07443750;16.95846111;
3479;64.384;-12.627;310.00000000;20.70000000;
3480;24.392;-32.849;310.00000000;-21.00000000;
3481;23.361;-33.219;310.06974928;-21.93828980;
3482;48.993;-23.016;310.54584529;2.77066583;
3483;61.919;-15.313;310.83700563;17.19136111;
3484;70.612;-9.151;310.93125000;27.68222222;
3485;73.535;-6.733;310.75000000;31.45000000;
3486;105.186;17.052;310.75000000;70.75000000;
3487;70.905;-9.006;311.00000000;28.00000000;
3488;85.429;2.108;311.24500000;46.24833333;
3489;55.362;-20.329;311.44726583;9.20810000;
3490;77.832;-3.926;311.25627125;36.55039017;
3491;326.100;-35.400;311.32083333;-68.60555556;
3492;61.112;-16.838;311.66390542;15.67598833;
3493;94.199;8.637;311.69420492;57.14363637;
3494;42.678;-27.387;311.50072083;-4.35729333;
3495;57.046;-19.676;311.79269167;10.88550000;
3496;89.057;4.376;311.97766667;50.49393611;
3497;67.453;-12.944;312.19111667;22.91814167;
3498;88.669;3.854;312.23325833;49.86472778;
3499;30.514;-33.077;312.14850265;-16.27904264;
3500;59.436;-19.242;312.73837500;12.98583333;
3501;59.361;-19.453;312.87358333;12.80597222;
3502;84.840;0.163;312.87083333;44.56666667;
3503;89.584;4.005;312.95416667;50.66805556;
3504;39.192;-30.411;312.78133237;-8.46048603;
3505;59.145;-19.986;313.19907513;12.33306167;
3506;84.833;-0.168;313.22083333;44.35000000;
3507;63.554;-17.264;313.45617042;17.31240611;
3508;86.861;1.302;313.46928350;46.84769947;
3509;87.206;1.618;313.43954167;47.31536111;
3510;321.869;-34.998;313.44700000;-72.01180000;
3511;3.355;-39.752;313.50000000;-39.00000000;
3512;62.600;-18.600;314.01041667;15.78750000;
3513;62.536;-18.572;313.94929858;15.75589344;
3514;67.832;-14.668;313.91313324;22.15756013;
3515;70.688;-12.520;313.95375000;25.66638889;
3516;79.133;-5.589;313.88063375;36.50596361;
3517;80.615;-4.259;313.79294396;38.49191825;
3518;67.560;-15.507;314.45000000;21.43333333;
3519;87.353;0.985;314.28889583;47.01811667;
3520;81.116;-5.597;315.50000000;38.00000000;
3521;74.183;-12.180;316.10056172;28.51598055;
3522;57.202;-25.054;316.36250000;7.95000000;
3523;66.988;-18.091;316.25000000;19.40000000;
3524;74.391;-12.468;316.50000000;28.48333333;
3525;99.793;10.176;316.30387500;62.38486111;
3526;86.909;-2.012;317.08534167;44.69690833;
3527;87.340;-1.628;317.09726314;45.27360215;
3528;9.698;-42.163;317.12704167;-34.49386111;
3529;69.398;-18.205;317.88804167;21.10194444;
3530;69.758;-17.958;317.92040833;21.52308333;
3531;83.785;-5.559;317.75000000;40.00000000;
3532;88.310;-1.445;317.85054167;46.10869444;
3533;58.018;-26.561;318.03228125;7.67901944;
3534;84.738;-5.158;318.21566667;40.96777778;
3535;74.993;-14.025;318.26812750;27.90032222;
3536;89.003;-1.266;318.35137292;46.73579000;
3537;103.973;12.561;318.50000000;67.03333333;
3538;109.020;16.983;318.25000000;73.61666667;
3539;95.043;4.109;318.79903250;54.81254278;
3540;104.048;12.495;318.75175000;67.04216667;
3541;64.150;-23.824;319.20737429;13.75588472;
3542;64.464;-23.409;319.05730000;14.23917778;
3543;82.371;-8.351;319.12500000;37.06666667;
3544;82.304;-8.341;319.05960000;37.02531389;
3545;73.817;-17.934;320.66258333;24.44580556;
3546;82.917;-9.865;320.95000000;36.40000000;
3547;95.698;3.097;320.84034634;54.56880947;
3548;65.795;-25.092;321.19406041;14.12203918;
3549;81.533;-11.263;321.00000000;34.45000000;
3550;10.925;-45.438;321.18269201;-33.97916955;
3551;326.392;-39.777;321.88033333;-66.80780556;
3552;65.012;-27.312;322.49269380;12.16700942;
3553;65.013;-27.314;322.49430000;12.16675278;
3554;65.030;-27.315;322.50501750;12.17728028;
3555;65.012;-27.313;322.49280833;12.16659444;
3556;65.014;-27.311;322.49244583;12.16906389;
3557;65.010;-27.309;322.48824167;12.16747500;
3558;65.011;-27.312;322.49145833;12.16591667;
3559;65.012;-27.312;322.49243333;12.16650833;
3560;65.012;-27.313;322.49291667;12.16694444;
3561;87.195;-7.109;322.33941667;41.33194444;
3562;48.912;-36.939;322.43766250;-4.48488611;
3563;338.005;-43.570;322.34488010;-57.35395752;
3564;15.404;-46.394;322.75000000;-31.00000000;
3565;53.371;-35.770;323.36250000;-0.82333333;
3566;53.371;-35.770;323.36250000;-0.82333333;
3567;53.371;-35.770;323.36250000;-0.82333333;
3568;53.371;-35.770;323.36250000;-0.82333333;
3569;53.371;-35.770;323.36250000;-0.82333333;
3570;36.204;-43.554;324.00091667;-16.10361111;
3571;346.489;-46.490;324.23997083;-50.78224444;
3572;103.851;9.064;324.33444967;64.47827166;
3573;93.705;-2.390;324.56250000;49.20000000;
3574;107.602;12.953;324.50000000;69.83333333;
3575;55.912;-36.261;324.92500000;0.60000000;
3576;75.293;-21.920;324.86208333;22.71166667;
3577;92.633;-4.020;324.98312500;47.27027778;
3578;92.878;-3.751;324.99166667;47.63333333;
3579;27.179;-46.837;325.09335875;-23.18022044;
3580;27.179;-46.835;325.09166667;-23.17972222;
3581;62.655;-33.139;325.76408333;6.90486944;
3582;2.794;-49.466;326.05025168;-39.56580140;
3583;343.435;-47.123;326.14852208;-52.61872500;
3584;74.957;-24.040;326.25000000;21.00000000;
3585;75.717;-23.365;326.26776966;21.96986013;
3586;47.777;-42.084;326.46024803;-7.83847452;
3587;11.427;-50.249;327.00000000;-34.00000000;
3588;104.255;7.412;327.49459708;63.49563250;
3589;85.636;-15.002;327.63752917;34.46036389;
3590;97.521;-0.915;327.65729125;52.79709889;
3591;53.573;-40.757;327.61348046;-3.44245333;
3592;74.689;-26.363;327.81250000;19.18333333;
3593;77.849;-23.471;327.87041667;23.25355556;
3594;20.728;-50.984;328.57237500;-28.21138889;
3595;82.131;-20.370;328.81591667;28.22002778;
3596;15.845;-51.577;328.80671139;-31.31518860;
3597;337.046;-47.054;328.75583333;-56.69916667;
3598;80.976;-21.969;329.09876667;26.30846389;
3599;90.488;-11.341;329.25770625;40.29610722;
3600;22.861;-51.588;329.50000000;-27.00000000;
3601;21.973;-51.689;329.50350472;-27.56029727;
3602;61.150;-39.414;329.92275417;2.04020833;
3603;86.434;-17.551;330.31250000;33.00000000;
3604;78.789;-26.252;330.58750000;21.78333333;
3605;97.650;-3.714;330.60350251;50.67024761;
3606;97.322;-4.307;330.75000000;50.00000000;
3607;82.999;-22.649;331.18170417;27.01519167;
3608;73.886;-31.885;331.32186250;14.74202778;
3609;103.686;3.696;331.39250590;60.21531686;
3610;104.735;4.977;331.57549583;61.86613889;
3611;42.013;-49.972;331.75000000;-15.00000000;
3612;92.574;-12.112;332.00830800;40.93384065;
3613;95.768;-7.927;332.09733333;46.16804444;
3614;100.939;-0.751;332.09883333;55.00233611;
3615;79.900;-27.786;332.47500000;21.28333333;
3616;102.666;1.066;332.75000000;57.48333333;
3617;102.418;0.915;332.53448718;57.21669436;
3618;82.958;-25.430;333.11489167;24.84355556;
3619;86.136;-21.731;333.09726833;29.55150306;
3620;100.342;-2.778;333.25000000;53.00000000;
3621;86.855;-21.665;333.66189047;30.01060878;
3622;101.118;-2.146;333.72473225;53.95942642;
3623;76.783;-32.929;333.91522083;15.64302222;
3624;96.391;-9.287;333.94404167;45.41222222;
3625;99.868;-4.159;333.88620167;51.59342778;
3626;103.517;1.107;334.02175000;57.99825000;
3627;103.472;0.599;334.47929167;57.55111111;
3628;98.385;-7.598;334.95057917;47.91498056;
3629;117.434;20.317;335.25000000;81.53333333;
3630;88.050;-23.242;335.76343393;29.39962442;
3631;103.093;-1.005;335.50000000;56.00000000;
3632;62.018;-46.075;335.52487100;-1.62103475;
3633;92.108;-18.448;336.20000000;35.50000000;
3634;108.638;6.846;336.47026125;65.59343639;
3635;61.098;-47.901;336.56250000;-3.25000000;
3636;89.718;-22.807;336.92404167;30.63911111;
3637;108.462;6.007;337.16876574;64.78872283;
3638;323.529;-45.791;337.07500000;-65.19638889;
3639;87.693;-26.284;337.46201841;26.73267890;
3640;95.651;-14.774;337.25000000;40.43333333;
3641;106.647;2.949;337.27200000;61.23591667;
3642;107.154;3.645;337.42431175;62.09333937;
3643;72.991;-43.006;338.59613788;6.19130176;
3644;76.280;-40.438;338.69522572;9.74172844;
3645;85.138;-31.435;338.73600000;21.23855556;
3646;80.878;-36.444;338.93208375;15.11362778;
3647;101.599;-7.708;339.14549583;49.49558889;
3648;334.166;-52.719;339.21604583;-55.46356472;
3649;90.342;-25.787;339.37254167;28.47777778;
3650;106.562;0.482;339.61779167;59.06133333;
3651;107.140;1.636;339.50000000;60.35000000;
3652;106.566;-0.111;340.17891250;58.54375556;
3653;112.026;9.632;340.33459179;69.69992486;
3654;337.457;-54.927;340.42511243;-52.61006655;
3655;109.272;4.381;340.65170214;63.78230702;
3656;112.221;9.695;340.73502715;69.84781692;
3657;82.809;-37.377;340.79070000;15.30697500;
3658;109.039;3.618;341.00000000;63.00000000;
3659;69.256;-50.620;342.11202458;-1.03002361;
3660;90.539;-31.190;342.75000000;24.00000000;
3661;3.605;-62.883;342.93333333;-37.19666667;
3662;91.400;-30.548;343.07930756;24.93113577;
3663;83.192;-41.024;343.25000000;12.53333333;
3664;85.305;-38.809;343.31055417;15.27717500;
3665;59.231;-58.293;344.23497058;-10.40955139;
3666;108.831;-0.575;344.49060088;59.15412063;
3667;49.791;-61.252;344.25000000;-16.00000000;
3668;106.286;-6.916;345.12500000;52.33333333;
3669;109.087;-0.996;345.28454167;58.87901389;
3670;103.395;-14.005;345.69574328;44.70613347;
3671;104.893;-10.795;345.68750000;48.23333333;
3672;109.859;0.398;345.54666667;60.46672778;
3673;91.378;-36.631;346.37500000;19.66666667;
3674;97.721;-26.657;346.49300500;31.00035583;
3675;104.931;-12.021;346.48267500;47.12925556;
3676;97.959;-26.335;346.55000000;31.38333333;
3677;93.570;-34.458;346.92203333;22.43058889;
3678;108.729;-4.206;347.05759167;55.79334167;
3679;113.351;6.136;347.67540982;67.11446723;
3680;69.702;-57.907;347.52679167;-5.92663889;
3681;94.341;-35.653;348.12500000;21.66666667;
3682;114.435;8.292;348.16222860;69.51777860;
3683;104.410;-16.422;348.28592042;42.88695639;
3684;110.418;-2.509;348.75000000;58.00000000;
3685;110.001;-4.136;349.11878968;56.33312097;
3686;116.977;13.989;348.75000000;75.73333333;
3687;91.361;-42.360;349.28848492;14.65868362;
3688;95.831;-36.075;349.49100792;21.83000528;
3689;113.138;3.079;349.89670833;64.19048750;
3690;112.095;-0.566;350.48005806;60.40853163;
3691;96.515;-37.310;350.59306321;20.95074317;
3692;28.637;-70.228;350.64433350;-26.84953253;
3693;91.595;-45.209;350.84007917;12.23686111;
3694;320.425;-53.172;351.11308333;-60.90160944;
3695;113.418;2.013;351.30549833;63.28121167;
3696;75.579;-60.200;351.31375000;-5.51083333;
3697;112.946;0.003;351.74457184;61.22679664;
3698;112.761;-0.173;351.50000000;61.00000000;
3699;113.395;1.431;351.67291991;62.72294749;
3700;113.197;0.735;351.75000000;62.00000000;
3701;96.414;-41.682;352.45833333;16.95000000;
3702;108.961;-12.910;352.38145000;47.72770278;
3703;49.394;-70.190;352.61202083;-20.09156389;
3704;99.071;-38.910;353.25000000;20.30000000;
3705;113.831;0.275;353.33103333;61.75835833;
3706;84.424;-59.008;354.15000000;-1.85000000;
3707;114.284;0.233;354.27400833;61.85042500;
3708;110.544;-12.791;354.52578750;48.30894167;
3709;81.349;-62.476;354.91141667;-5.55147778;
3710;94.821;-50.423;355.18750000;8.55000000;
3711;115.085;0.526;355.75000000;62.35000000;
3712;83.798;-64.015;356.71040750;-6.16663861;
3713;92.331;-56.993;356.75000000;2.00000000;
3714;108.093;-29.466;357.67500000;31.65000000;
3715;116.676;2.870;357.92883292;65.01349875;
3716;121.677;22.832;357.76373364;85.55573473;
3717;116.702;2.850;358.00000000;65.00000000;
3718;116.239;-0.194;358.51992917;61.92967917;
3719;48.082;-76.409;358.60833333;-22.86472222;
3720;48.151;-76.368;358.57370000;-22.83488889;
3721;95.152;-58.988;358.96370208;0.85265833;
3722;97.832;-55.405;358.87500000;4.71666667;
3723;103.665;-45.392;358.95258333;15.38861111;
3724;106.530;-38.323;358.95750000;22.77138889;

PLEASE READ: If you intend to use these data in a publication, we request that you:
Acknowledge use of the ATNF Pulsar Catalogue, both by giving the Catalogue web address and by referencing the paper: Manchester, R. N., Hobbs, G.B., Teoh, A. & Hobbs, M., AJ, 129, 1993-2006 (2005)
Where practical, reference the original papers containing the table data:
Reference listing in basic format
Reference listing in bbl format
Thank you!
